INSEE_CODE;TOWN;DEPARTMENT;LATITUDE;LONGITUDE;ALTITUDE;MONTH;TEMP_MAX;TEMP_MIN;AVG_TEMP
253860;MONTANCY;25;47.368333;7.03;840;3;8.5;2.7;5.4
253880;MONTBELIARD;25;47.503667;6.813333;318;3;16.2;-0.3;6.26
254110;MORTEAU SA;25;47.062333;6.612167;760;3;13.8;-4.4;2.68
254130;MOUTHE;25;46.707;6.2095;940;3;11.9;-3.7;3.02
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;3;12.1;-6.4;1.67
254340;ORNANS;25;47.106667;6.148333;350;3;14.5;-1.9;5.2
254530;PIERREFONTAINE;25;47.216667;6.528833;695;3;12.9;-3.4;4.56
254620;PONTARLIER;25;46.927;6.32;808;3;14.2;-2.9;4.17
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;3;10.0;-3.9;1.86
255120;LE RUSSEY;25;47.162167;6.7375;891;3;9.6;0.0;4.8
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;3;15.0;-1.0;5.44
256350;LOMONT;25;47.358667;6.625667;820;3;12.1;-1.7;4.04
250210;ARC-ET-SENANS;25;47.0315;5.782;235;4;21.9;2.5;10.92
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;4;21.1;2.8;10.46
250560;BESANCON;25;47.249;5.988833;307;4;21.7;3.2;10.28
250750;BONNEVAUX;25;46.811667;6.185;840;4;12.9;-1.8;5.02
250870;BRANNE_SAPC;25;47.378;6.472167;287;4;20.6;1.5;10.05
251270;CHARQUEMONT;25;47.218833;6.815;884;4;10.7;2.3;6.0
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;4;22.5;2.5;10.64
252190;EPENOY;25;47.127167;6.366333;752;4;18.4;1.5;8.2
252220;ETALANS_SAPC;25;47.1525;6.210167;540;4;18.9;-0.7;8.22
252230;COULANS;25;47.023333;6.0205;468;4;20.9;0.6;9.74
252540;LES FOURGS;25;46.834;6.4365;1140;4;10.1;-0.6;4.65
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;4;18.5;-2.8;6.79
253150;ISLE - SA;25;47.441667;6.581667;320;4;15.3;3.2;9.1
253200;LABERGEMENT;25;46.779667;6.2795;863;4;11.9;1.4;6.2
253340;LEVIER_SAPC;25;46.949333;6.124167;713;4;19.2;-1.1;7.98
253480;LONGEVILLES;25;46.743667;6.3415;1193;4;16.4;-0.9;5.13
253560;MAICHE;25;47.243;6.791;825;4;17.8;-1.0;6.82
253720;MEDIERE;25;47.456;6.601333;302;4;15.2;4.7;9.2
253800;MOROND;25;46.751667;6.355;1423;4;8.0;-1.3;2.89
253880;MONTBELIARD;25;47.503667;6.813333;318;4;22.0;3.7;10.45
254110;MORTEAU SA;25;47.062333;6.612167;760;4;19.8;0.4;7.24
254130;MOUTHE;25;46.707;6.2095;940;4;17.1;-2.5;5.76
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;4;18.2;-2.2;6.29
254340;ORNANS;25;47.106667;6.148333;350;4;18.4;0.4;10.68
254530;PIERREFONTAINE;25;47.216667;6.528833;695;4;18.1;-1.2;7.18
254620;PONTARLIER;25;46.927;6.32;808;4;20.1;-1.0;7.36
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;4;15.6;-1.1;5.62
255120;LE RUSSEY;25;47.162167;6.7375;891;4;11.1;1.5;6.0
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;4;20.7;1.1;9.35
256350;LOMONT;25;47.358667;6.625667;820;4;18.1;1.8;7.73
250210;ARC-ET-SENANS;25;47.0315;5.782;235;5;24.5;7.1;15.12
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;5;24.1;6.7;14.32
250560;BESANCON;25;47.249;5.988833;307;5;23.3;5.5;14.08
250750;BONNEVAUX;25;46.811667;6.185;840;5;19.1;3.9;11.34
250870;BRANNE_SAPC;25;47.378;6.472167;287;5;23.6;5.7;13.76
251270;CHARQUEMONT;25;47.218833;6.815;884;5;16.7;7.2;11.6
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;5;23.3;7.4;14.19
252190;EPENOY;25;47.127167;6.366333;752;5;20.0;4.9;11.93
252220;ETALANS_SAPC;25;47.1525;6.210167;540;5;21.5;5.0;12.65
252230;COULANS;25;47.023333;6.0205;468;5;23.0;4.9;13.18
252540;LES FOURGS;25;46.834;6.4365;1140;5;17.7;5.2;10.9
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;5;20.6;2.9;10.98
253150;ISLE - SA;25;47.441667;6.581667;320;5;20.0;6.6;13.05
253200;LABERGEMENT;25;46.779667;6.2795;863;5;18.2;6.3;11.8
253340;LEVIER_SAPC;25;46.949333;6.124167;713;5;21.2;3.4;11.55
253480;LONGEVILLES;25;46.743667;6.3415;1193;5;18.1;2.6;9.41
253560;MAICHE;25;47.243;6.791;825;5;19.2;3.1;10.89
253720;MEDIERE;25;47.456;6.601333;302;5;21.6;9.0;14.9
253800;MOROND;25;46.751667;6.355;1423;5;13.7;3.2;8.24
253860;MONTANCY;25;47.368333;7.03;840;5;17.5;7.0;12.0
253880;MONTBELIARD;25;47.503667;6.813333;318;5;24.0;7.8;14.48
254110;MORTEAU SA;25;47.062333;6.612167;760;5;20.5;4.2;11.36
254130;MOUTHE;25;46.707;6.2095;940;5;19.6;1.9;10.04
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;5;19.2;2.3;9.99
254340;ORNANS;25;47.106667;6.148333;350;5;21.7;6.5;14.7
254530;PIERREFONTAINE;25;47.216667;6.528833;695;5;20.7;3.5;11.32
254620;PONTARLIER;25;46.927;6.32;808;5;21.0;3.8;11.74
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;5;16.8;2.1;9.01
255120;LE RUSSEY;25;47.162167;6.7375;891;5;17.3;6.3;11.6
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;5;22.5;5.0;13.01
256350;LOMONT;25;47.358667;6.625667;820;5;19.5;5.3;11.61
250210;ARC-ET-SENANS;25;47.0315;5.782;235;6;28.5;12.4;20.22
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;6;28.6;12.3;19.96
250560;BESANCON;25;47.249;5.988833;307;6;29.4;10.0;17.68
250750;BONNEVAUX;25;46.811667;6.185;840;6;20.1;7.1;12.94
250870;BRANNE_SAPC;25;47.378;6.472167;287;6;28.2;11.1;18.06
251270;CHARQUEMONT;25;47.218833;6.815;884;6;24.0;10.6;17.5
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;6;26.1;10.5;17.67
252190;EPENOY;25;47.127167;6.366333;752;6;26.6;8.7;16.18
252220;ETALANS_SAPC;25;47.1525;6.210167;540;6;25.8;9.7;17.55
252230;COULANS;25;47.023333;6.0205;468;6;27.4;9.2;17.44
252540;LES FOURGS;25;46.834;6.4365;1140;6;22.3;7.0;15.2
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;6;25.2;8.5;16.18
253150;ISLE - SA;25;47.441667;6.581667;320;6;22.5;11.0;16.4
253200;LABERGEMENT;25;46.779667;6.2795;863;6;25.0;8.3;16.5
253340;LEVIER_SAPC;25;46.949333;6.124167;713;6;25.5;8.0;15.81
253480;LONGEVILLES;25;46.743667;6.3415;1193;6;24.6;6.6;13.01
253560;MAICHE;25;47.243;6.791;825;6;26.2;6.4;14.87
253720;MEDIERE;25;47.456;6.601333;302;6;29.1;12.3;20.2
253800;MOROND;25;46.751667;6.355;1423;6;21.7;5.9;11.58
253880;MONTBELIARD;25;47.503667;6.813333;318;6;30.1;11.2;17.94
254110;MORTEAU SA;25;47.062333;6.612167;760;6;23.0;7.3;14.84
254130;MOUTHE;25;46.707;6.2095;940;6;23.8;7.1;15.2
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;6;22.5;5.9;13.99
254340;ORNANS;25;47.106667;6.148333;350;6;23.5;9.1;15.45
254530;PIERREFONTAINE;25;47.216667;6.528833;695;6;25.4;8.7;16.94
254620;PONTARLIER;25;46.927;6.32;808;6;27.1;7.1;15.74
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;6;21.4;6.6;13.4
255120;LE RUSSEY;25;47.162167;6.7375;891;6;24.4;9.4;17.2
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;6;26.7;9.8;17.4
256350;LOMONT;25;47.358667;6.625667;820;6;21.9;10.2;15.24
250210;ARC-ET-SENANS;25;47.0315;5.782;235;7;30.6;13.9;21.8
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;7;30.0;13.7;21.18
250560;BESANCON;25;47.249;5.988833;307;7;30.6;11.1;19.65
250750;BONNEVAUX;25;46.811667;6.185;840;7;25.7;9.1;16.6
250870;BRANNE_SAPC;25;47.378;6.472167;287;7;29.9;10.9;19.69
251270;CHARQUEMONT;25;47.218833;6.815;884;7;23.7;12.7;17.9
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;7;31.5;11.4;19.83
252190;EPENOY;25;47.127167;6.366333;752;7;27.2;10.1;17.88
252220;ETALANS_SAPC;25;47.1525;6.210167;540;7;27.9;10.7;18.7
252230;COULANS;25;47.023333;6.0205;468;7;29.6;9.6;19.14
252540;LES FOURGS;25;46.834;6.4365;1140;7;24.1;8.9;15.83
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;7;26.8;9.0;17.4
253150;ISLE - SA;25;47.441667;6.581667;320;7;26.0;12.1;18.9
253200;LABERGEMENT;25;46.779667;6.2795;863;7;24.7;11.2;17.6
253340;LEVIER_SAPC;25;46.949333;6.124167;713;7;27.4;7.7;17.39
253480;LONGEVILLES;25;46.743667;6.3415;1193;7;24.4;7.5;15.17
253560;MAICHE;25;47.243;6.791;825;7;26.5;7.7;16.53
253720;MEDIERE;25;47.456;6.601333;302;7;30.3;13.3;20.8
253800;MOROND;25;46.751667;6.355;1423;7;21.0;7.4;13.7
253860;MONTANCY;25;47.368333;7.03;840;7;21.2;13.3;16.8
253880;MONTBELIARD;25;47.503667;6.813333;318;7;30.8;11.6;19.41
254110;MORTEAU SA;25;47.062333;6.612167;760;7;27.6;8.4;16.67
254130;MOUTHE;25;46.707;6.2095;940;7;26.0;8.1;16.6
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;7;26.3;6.0;15.61
254340;ORNANS;25;47.106667;6.148333;350;7;28.6;11.9;20.07
254530;PIERREFONTAINE;25;47.216667;6.528833;695;7;26.8;9.5;18.08
254620;PONTARLIER;25;46.927;6.32;808;7;28.3;8.8;17.62
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;7;23.6;6.5;15.09
255120;LE RUSSEY;25;47.162167;6.7375;891;7;23.5;12.3;17.6
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;7;29.7;9.6;18.98
256350;LOMONT;25;47.358667;6.625667;820;7;26.9;10.4;16.71
250210;ARC-ET-SENANS;25;47.0315;5.782;235;8;30.8;13.7;21.28
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;8;29.8;13.6;20.62
250560;BESANCON;25;47.249;5.988833;307;8;31.9;12.2;19.18
250750;BONNEVAUX;25;46.811667;6.185;840;8;25.1;8.8;15.96
250870;BRANNE_SAPC;25;47.378;6.472167;287;8;29.2;12.3;19.07
251270;CHARQUEMONT;25;47.218833;6.815;884;8;23.3;13.0;17.6
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;8;28.4;11.9;18.44
252190;EPENOY;25;47.127167;6.366333;752;8;29.5;10.2;17.37
252220;ETALANS_SAPC;25;47.1525;6.210167;540;8;27.9;11.2;18.45
252230;COULANS;25;47.023333;6.0205;468;8;29.6;11.2;18.62
252540;LES FOURGS;25;46.834;6.4365;1140;8;23.1;7.2;14.77
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;8;26.7;8.2;16.7
253150;ISLE - SA;25;47.441667;6.581667;320;8;27.2;13.6;19.17
253200;LABERGEMENT;25;46.779667;6.2795;863;8;24.7;11.1;17.2
253340;LEVIER_SAPC;25;46.949333;6.124167;713;8;27.7;9.2;16.84
253480;LONGEVILLES;25;46.743667;6.3415;1193;8;25.9;7.6;14.35
253560;MAICHE;25;47.243;6.791;825;8;25.3;8.8;15.78
253720;MEDIERE;25;47.456;6.601333;302;8;30.2;13.8;20.75
253800;MOROND;25;46.751667;6.355;1423;8;24.3;8.2;14.11
253880;MONTBELIARD;25;47.503667;6.813333;318;8;32.1;12.2;18.98
254110;MORTEAU SA;25;47.062333;6.612167;760;8;25.9;9.0;15.74
254130;MOUTHE;25;46.707;6.2095;940;8;25.6;8.2;15.82
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;8;24.0;6.8;14.53
254340;ORNANS;25;47.106667;6.148333;350;8;27.1;10.5;18.38
254530;PIERREFONTAINE;25;47.216667;6.528833;695;8;26.8;9.8;17.48
254620;PONTARLIER;25;46.927;6.32;808;8;29.8;9.1;16.93
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;8;22.5;6.6;14.36
255120;LE RUSSEY;25;47.162167;6.7375;891;8;23.2;12.3;17.5
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;8;28.0;10.5;17.97
256350;LOMONT;25;47.358667;6.625667;820;8;28.1;10.4;16.58
250210;ARC-ET-SENANS;25;47.0315;5.782;235;9;28.0;10.6;17.57
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;9;27.8;10.8;17.12
250560;BESANCON;25;47.249;5.988833;307;9;27.1;7.8;15.54
250750;BONNEVAUX;25;46.811667;6.185;840;9;21.2;5.4;12.36
250870;BRANNE_SAPC;25;47.378;6.472167;287;9;27.3;8.7;15.36
251270;CHARQUEMONT;25;47.218833;6.815;884;9;23.8;10.7;16.5
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;9;24.0;8.2;15.45
252190;EPENOY;25;47.127167;6.366333;752;9;23.8;6.1;13.81
252220;ETALANS_SAPC;25;47.1525;6.210167;540;9;25.6;8.3;15.1
252230;COULANS;25;47.023333;6.0205;468;9;26.8;7.1;14.81
252540;LES FOURGS;25;46.834;6.4365;1140;9;21.6;5.4;11.8
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;9;24.6;5.3;12.92
253150;ISLE - SA;25;47.441667;6.581667;320;9;23.7;11.8;16.8
253200;LABERGEMENT;25;46.779667;6.2795;863;9;24.5;8.3;15.3
253340;LEVIER_SAPC;25;46.949333;6.124167;713;9;24.8;5.2;13.1
253480;LONGEVILLES;25;46.743667;6.3415;1193;9;19.3;1.6;10.8
253560;MAICHE;25;47.243;6.791;825;9;23.6;5.1;12.25
253720;MEDIERE;25;47.456;6.601333;302;9;28.0;10.2;16.65
253800;MOROND;25;46.751667;6.355;1423;9;23.5;3.2;10.16
253860;MONTANCY;25;47.368333;7.03;840;9;18.7;10.0;13.75
253880;MONTBELIARD;25;47.503667;6.813333;318;9;24.0;8.6;15.04
254110;MORTEAU SA;25;47.062333;6.612167;760;9;22.0;5.5;12.48
254130;MOUTHE;25;46.707;6.2095;940;9;23.4;5.4;12.18
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;9;21.0;3.6;11.08
254340;ORNANS;25;47.106667;6.148333;350;9;23.3;9.1;14.37
254530;PIERREFONTAINE;25;47.216667;6.528833;695;9;25.0;6.5;13.86
254620;PONTARLIER;25;46.927;6.32;808;9;25.3;6.0;13.53
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;9;20.6;4.5;11.34
255120;LE RUSSEY;25;47.162167;6.7375;891;9;24.3;9.8;16.2
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;9;26.3;6.9;14.66
256350;LOMONT;25;47.358667;6.625667;820;9;19.8;7.5;13.23
250210;ARC-ET-SENANS;25;47.0315;5.782;235;10;22.0;5.3;12.97
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;10;21.5;5.7;12.44
250560;BESANCON;25;47.249;5.988833;307;10;21.2;3.6;11.01
250750;BONNEVAUX;25;46.811667;6.185;840;10;18.0;2.3;8.06
250870;BRANNE_SAPC;25;47.378;6.472167;287;10;21.2;5.1;10.98
251270;CHARQUEMONT;25;47.218833;6.815;884;10;17.9;7.0;11.8
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;10;20.4;5.4;11.47
252190;EPENOY;25;47.127167;6.366333;752;10;18.8;4.5;10.20
252220;ETALANS_SAPC;25;47.1525;6.210167;540;10;20.4;2.7;10.98
252230;COULANS;25;47.023333;6.0205;468;10;21.3;3.8;10.89
252540;LES FOURGS;25;46.834;6.4365;1140;10;17.2;1.1;9.1
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;10;20.1;1.3;8.6
253150;ISLE - SA;25;47.441667;6.581667;320;10;19.9;6.5;11.12
253200;LABERGEMENT;25;46.779667;6.2795;863;10;18.5;4.7;10.4
253340;LEVIER_SAPC;25;46.949333;6.124167;713;10;19.8;1.9;9.27
253480;LONGEVILLES;25;46.743667;6.3415;1193;10;15.3;1.1;8.26
253560;MAICHE;25;47.243;6.791;825;10;19.0;0.2;8.58
253720;MEDIERE;25;47.456;6.601333;302;10;21.3;7.4;13.4
253800;MOROND;25;46.751667;6.355;1423;10;14.7;-0.3;6.54
253860;MONTANCY;25;47.368333;7.03;840;10;12.8;5.9;8.7
253880;MONTBELIARD;25;47.503667;6.813333;318;10;19.2;5.4;10.98
254110;MORTEAU SA;25;47.062333;6.612167;760;10;19.3;1.3;8.62
254130;MOUTHE;25;46.707;6.2095;940;10;18.5;0.5;8.15
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;10;18.1;-0.4;7.23
254340;ORNANS;25;47.106667;6.148333;350;10;17.3;4.4;13.15
254530;PIERREFONTAINE;25;47.216667;6.528833;695;10;19.9;1.4;9.27
254620;PONTARLIER;25;46.927;6.32;808;10;20.2;2.7;9.58
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;10;16.7;2.3;7.93
255120;LE RUSSEY;25;47.162167;6.7375;891;10;18.0;6.3;11.5
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;10;20.7;3.7;10.57
256350;LOMONT;25;47.358667;6.625667;820;10;17.3;5.1;9.7
250210;ARC-ET-SENANS;25;47.0315;5.782;235;11;13.8;2.5;7.32
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;11;13.1;2.5;6.88
250560;BESANCON;25;47.249;5.988833;307;11;13.1;-0.1;6.11
250750;BONNEVAUX;25;46.811667;6.185;840;11;11.7;-3.7;2.57
250870;BRANNE_SAPC;25;47.378;6.472167;287;11;13.4;2.0;6.48
251270;CHARQUEMONT;25;47.218833;6.815;884;11;6.6;1.1;3.8
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;11;13.0;-0.1;5.92
252190;EPENOY;25;47.127167;6.366333;752;11;13.0;-1.8;4.85
252220;ETALANS_SAPC;25;47.1525;6.210167;540;11;13.4;-0.2;5.6
252230;COULANS;25;47.023333;6.0205;468;11;13.7;-0.5;6.18
252540;LES FOURGS;25;46.834;6.4365;1140;11;7.8;-2.3;2.47
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;11;12.1;-1.6;3.62
253150;ISLE - SA;25;47.441667;6.581667;320;11;11.1;-0.4;4.88
253200;LABERGEMENT;25;46.779667;6.2795;863;11;7.6;0.9;4.0
253340;LEVIER_SAPC;25;46.949333;6.124167;713;11;13.9;-2.4;4.64
253480;LONGEVILLES;25;46.743667;6.3415;1193;11;11.2;-3.4;2.64
253560;MAICHE;25;47.243;6.791;825;11;12.6;-4.8;3.55
253720;MEDIERE;25;47.456;6.601333;302;11;11.7;3.8;7.25
253800;MOROND;25;46.751667;6.355;1423;11;8.2;-4.6;0.66
253860;MONTANCY;25;47.368333;7.03;840;11;9.2;-1.8;2.85
253880;MONTBELIARD;25;47.503667;6.813333;318;11;12.8;0.0;5.42
254110;MORTEAU SA;25;47.062333;6.612167;760;11;14.0;-4.4;3.14
254130;MOUTHE;25;46.707;6.2095;940;11;10.5;-2.1;2.83
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;11;11.7;-5.5;2.21
254340;ORNANS;25;47.106667;6.148333;350;11;11.7;-1.3;4.07
254530;PIERREFONTAINE;25;47.216667;6.528833;695;11;12.7;-0.9;4.58
254620;PONTARLIER;25;46.927;6.32;808;11;14.3;-3.2;4.17
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;11;11.2;-2.2;2.99
255120;LE RUSSEY;25;47.162167;6.7375;891;11;6.7;0.8;3.7
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;11;13.3;-0.3;5.64
256350;LOMONT;25;47.358667;6.625667;820;11;11.6;-1.9;4.32
250210;ARC-ET-SENANS;25;47.0315;5.782;235;12;9.4;1.1;5.13
250470;BAUME-LES-DAMES;25;47.347167;6.350333;267;12;8.8;1.5;4.62
250560;BESANCON;25;47.249;5.988833;307;12;12.1;-2.9;3.18
250750;BONNEVAUX;25;46.811667;6.185;840;12;9.1;-6.3;-0.02
250870;BRANNE_SAPC;25;47.378;6.472167;287;12;11.6;-3.4;3.37
251270;CHARQUEMONT;25;47.218833;6.815;884;12;6.7;-1.1;2.8
251950;DANNEMARIE-SUR-;25;47.201333;5.872833;267;12;9.8;-2.2;3.1
252190;EPENOY;25;47.127167;6.366333;752;12;10.7;-4.3;2.10
252220;ETALANS_SAPC;25;47.1525;6.210167;540;12;8.0;-1.0;3.55
252230;COULANS;25;47.023333;6.0205;468;12;12.5;-3.5;3.18
252540;LES FOURGS;25;46.834;6.4365;1140;12;4.5;-6.9;0.27
252850;GRAND'COMBE-CHATELEU_SAPC;25;47.019167;6.567167;769;12;9.2;-7.4;0.73
253150;ISLE - SA;25;47.441667;6.581667;320;12;7.9;-1.8;2.81
253200;LABERGEMENT;25;46.779667;6.2795;863;12;6.7;-0.7;2.4
253340;LEVIER_SAPC;25;46.949333;6.124167;713;12;11.0;-5.6;1.53
253480;LONGEVILLES;25;46.743667;6.3415;1193;12;5.7;-6.4;-0.56
253560;MAICHE;25;47.243;6.791;825;12;10.8;-7.4;0.57
253720;MEDIERE;25;47.456;6.601333;302;12;8.3;0.5;4.1
253800;MOROND;25;46.751667;6.355;1423;12;3.8;-7.5;-0.91
253860;MONTANCY;25;47.368333;7.03;840;12;7.8;-2.8;1.43
253880;MONTBELIARD;25;47.503667;6.813333;318;12;8.0;-3.1;2.46
254110;MORTEAU SA;25;47.062333;6.612167;760;12;9.4;-7.7;-0.25
254130;MOUTHE;25;46.707;6.2095;940;12;6.0;-6.5;0.53
254130;SOURCE DU DOUBS;25;46.707;6.2095;940;12;8.2;-10.3;-1.64
254340;ORNANS;25;47.106667;6.148333;350;12;6.7;-2.5;1.8
254530;PIERREFONTAINE;25;47.216667;6.528833;695;12;7.9;-3.2;2.42
254620;PONTARLIER;25;46.927;6.32;808;12;11.0;-6.4;1.06
254940;LA BOISSAUDE ROCHEJEAN;25;46.729;6.322833;1222;12;8.8;-6.9;0.06
255120;LE RUSSEY;25;47.162167;6.7375;891;12;6.6;-1.6;2.7
255290;SANCEY-LE-GRAND;25;47.3015;6.581667;490;12;12.3;-4.0;2.6
256350;LOMONT;25;47.358667;6.625667;820;12;7.5;-4.2;1.12
INSEE_CODE;TOWN;DEPARTMENT;LATITUDE;LONGITUDE;ALTITUDE;MONTH;TEMP_MAX;TEMP_MIN;AVG_TEMP
260020;ALBON;26;45.27;4.816667;150;1;11.4;-2.1;4.20
260350;BEAUFORT-S-GERV;26;44.778;5.139;379;1;11.5;-3.2;3.83
260470;BELLEGARDE-EN-D;26;44.535167;5.454333;1017;1;9.8;-4.3;1.84
260500;BESIGNAN;26;44.3205;5.317;556;1;11.3;-2.4;4.01
260560;BOURDEAUX;26;44.580167;5.142833;432;1;12.0;-4.1;2.98
260630;BUIS -BARONNIES;26;44.277833;5.270667;390;1;14.5;-2.0;4.92
260640;VALENCE-CHABEUI;26;44.914833;4.971833;163;1;11.3;-1.7;4.23
260740;CHAPELLE-EN-VERCORS_SAPC;26;44.9615;5.422167;879;1;8.5;-5.9;0.85
260860;CHATILLON-EN-DI;26;44.693333;5.481667;570;1;8.7;-3.2;2.23
261000;COMBOVIN;26;44.8345;5.09;820;1;8.0;-3.9;1.86
261130;DIE;26;44.767667;5.3435;384;1;11.4;-4.9;2.31
261150;DIVAJEU;26;44.726833;4.990333;175;1;11.9;-2.0;3.89
261160;DONZERE;26;44.429167;4.725333;66;1;12.4;0.2;5.57
261240;ETOILE;26;44.819;4.8895;145;1;11.1;-0.9;4.58
261420;GLANDAGE_SAPC;26;44.674667;5.615167;1007;1;8.6;-5.0;1.14
261650;LIVRON;26;44.794167;4.830667;98;1;11.5;-1.3;4.87
261670;LUC-EN-DIOIS;26;44.617333;5.451;537;1;10.4;-5.6;1.96
261680;LUS L CROIX HTE;26;44.672833;5.710833;1059;1;9.1;-9.4;-0.69
261760;MARSANNE;26;44.643333;4.871667;280;1;11.1;-1.0;4.39
261770;MARSAZ;26;45.113167;4.938667;213;1;10.9;-2.3;3.63
261790;MERCUROL;26;45.0585;4.8835;153;1;11.2;-1.5;4.36
261820;MIRABEL-AUX-BAR;26;44.328667;5.100833;238;1;11.6;-1.1;4.75
261880;MOLLANS-S-OUVEZ;26;44.234167;5.183167;280;1;14.4;-2.7;4.28
261890;MONTAUBAN-S-OUV;26;44.276;5.478333;689;1;10.2;-3.4;1.9
261910;MONTBOUCHER-S-J;26;44.545;4.824167;136;1;12.0;-1.1;4.54
261980;MONTELIMAR;26;44.581167;4.733;73;1;12.0;-3.3;4.62
262020;MONTJOUX;26;44.5095;5.097167;491;1;10.7;-2.3;3.15
262110;MONTSEGUR-S-LAU;26;44.3615;4.860833;146;1;12.9;-0.4;5.33
262200;NYONS - CSP;26;44.356667;5.121667;270;1;10.9;0.3;5.21
262200;NYONS P182;26;44.359167;5.1155;316;1;13.3;-0.6;5.58
262580;PUY-ST-MARTIN;26;44.618167;4.976833;211;1;12.0;-1.0;4.59
262580;PUY-ST-MARTIN_DOUBLE;26;44.618167;4.977833;211;1;11.0;2.9;6.2
262640;REMUZAT;26;44.431667;5.367;475;1;12.2;-4.5;2.60
262730;ROCHEFORT-SAMSON_SAPC;26;44.990667;5.165167;368;1;10.8;-2.7;3.56
262810;ROMANS_SAPC;26;45.050167;4.998667;156;1;11.3;-1.9;4.08
262900;COL DE ROUSSET_SAPC;26;44.841667;5.421667;1400;1;4.4;-6.5;-1.74
262920;ST-AUBAN-S-OUVE;26;44.291667;5.415;625;1;10.8;-5.1;2.22
262920;ST-AUBAN;26;44.294833;5.409833;625;1;11.3;-4.4;2.80
262950;ST-BARTHELEMY-V_SAPC;26;45.173833;4.9025;203;1;11.2;-2.1;3.70
262980;ST-CHRISTOPHE-L_SAPC;26;45.229333;5.071833;452;1;9.2;-2.6;2.85
263070;ST-JEAN-EN-ROYA;26;45.009167;5.2925;308;1;11.4;-3.8;3.05
263130;ST-MARCEL-LES-V-INRAE;26;44.980167;4.931333;190;1;10.9;-1.3;4.06
263210;ST-NAZAIRE-LE-D;26;44.5545;5.284833;607;1;10.0;-5.7;1.56
263250;ST-RAMBERT-ALBO;26;45.3;4.853333;150;1;7.9;-1.6;2.88
263270;ST ROMAN-DIOIS;26;44.693833;5.428333;545;1;10.7;-4.1;2.58
263280;ST SAUVEUR EN DIOIS;26;44.682667;5.157833;338;1;10.9;-2.8;4.21
263300;ST-SORLIN-EN-VA;26;45.271167;4.930333;237;1;11.0;-2.1;3.88
263300;ST-SORLIN-EN-VAL_DOUBLE;26;45.271667;4.931167;236;1;9.9;0.8;4.5
